2024-10-04 16:17:18,626:root:INFO:Saving logs to ./time_sync_posthoc.log
2024-10-04 16:17:18,632:root:INFO:Loading XDF events from \\fileserver.dccn.nl\project\3025011.01\pilots\pilot_data_davide\pilot_01\day2\pilot_01_d2_speech_lsl.xdf
2024-10-04 16:17:18,633:pyxdf.pyxdf:INFO:Importing XDF file \\fileserver.dccn.nl\project\3025011.01\pilots\pilot_data_davide\pilot_01\day2\pilot_01_d2_speech_lsl.xdf...
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2163452 bytes, length=71880, StreamId=5
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2235337 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2240603 bytes, length=10091, StreamId=4
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2250699 bytes, length=3094, StreamId=7
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2253798 bytes, length=72443, StreamId=5
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2326246 bytes, length=2511, StreamId=8
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2328762 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2334028 bytes, length=12107, StreamId=4
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2346140 bytes, length=3107, StreamId=7
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2349252 bytes, length=2536, StreamId=8
2024-10-04 16:17:40,623:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2351793 bytes, length=72011, StreamId=5
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2423809 bytes, length=6311, StreamId=6
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2430125 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2439549 bytes, length=3157, StreamId=7
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2442711 bytes, length=2511, StreamId=8
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2445227 bytes, length=72168, StreamId=5
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2517400 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2522666 bytes, length=12779, StreamId=4
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2535450 bytes, length=3123, StreamId=7
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2538578 bytes, length=2511, StreamId=8
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2541094 bytes, length=71579, StreamId=5
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2612678 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2617944 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2627368 bytes, length=3099, StreamId=7
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2630472 bytes, length=2486, StreamId=8
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2632963 bytes, length=73176, StreamId=5
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2706144 bytes, length=5261, StreamId=6
